CustomerID,Recency,Frequency,Monetary,Cluster
15947.0,82,1,1708.24,2
15948.0,7,2,955.24,1
15949.0,16,2,364.72,1
15950.0,31,4,1765.51,2
15951.0,8,2,708.22,1
15952.0,33,4,806.57,1
15953.0,14,8,1659.3799999999999,2
15955.0,23,14,4416.26,2
15957.0,31,1,428.89,1
15958.0,73,1,104.35,1
15963.0,19,2,470.76,1
15965.0,16,4,845.64,1
15967.0,22,2,418.83,1
15969.0,2,3,666.1,1
15970.0,303,1,314.1,0
15971.0,17,12,4199.85,2
15973.0,366,1,307.82000000000005,0
15974.0,38,7,3442.15,2
15975.0,83,1,371.01,1
15976.0,164,2,430.94,0
15977.0,16,2,1054.73,2
15978.0,76,1,1098.78,1
15980.0,88,3,2398.86,2
15981.0,24,8,3408.48,2
15983.0,21,4,1475.02,2
15984.0,2,10,2837.67,2
15985.0,122,2,1142.42,2
15986.0,29,1,168.12,1
15987.0,11,7,1451.28,2
15988.0,18,1,158.03,1
15990.0,43,2,792.11,1
15992.0,3,1,41.989999999999995,1
15993.0,8,7,2797.57,2
15994.0,54,1,427.07,1
15996.0,87,6,1060.68,2
15998.0,36,5,3089.97,2
16000.0,2,3,12393.7,2
16003.0,29,5,2735.37,2
16005.0,11,4,615.39,1
16006.0,210,1,101.4,0
16007.0,47,4,1701.94,2
16008.0,23,3,478.78,1
16009.0,21,4,992.71,2
16010.0,245,3,407.5,0
16011.0,7,16,3362.71,2
16012.0,34,3,1415.29,2
16013.0,3,47,37130.6,2
16014.0,37,3,662.38,1
16015.0,3,3,705.39,1
16016.0,2,8,1508.76,2
16017.0,46,1,211.88,1
16018.0,38,2,408.90000000000003,1
16019.0,46,9,3786.2400000000002,2
16020.0,16,3,851.01,1
16022.0,259,1,628.28,0
16023.0,45,3,719.81,1
16024.0,11,1,251.24,1
16025.0,29,1,439.65999999999997,1
16026.0,42,1,236.09,1
16027.0,91,6,934.62,2
16029.0,38,63,81024.84,2
16030.0,309,1,331.24,0
16031.0,91,2,548.94,1
16033.0,5,20,8816.4,2
16034.0,195,3,437.7,0
16036.0,86,2,758.92,1
16037.0,269,3,855.02,0
16038.0,7,3,471.78000000000003,1
16040.0,64,3,1313.55,2
16041.0,30,3,3166.4,2
16042.0,21,5,1197.27,2
16043.0,37,4,773.99,1
16045.0,119,4,1340.7,2
16048.0,372,2,256.44,0
16049.0,39,3,1111.79,2
16050.0,173,1,137.9,0
16052.0,53,1,362.06,1
16053.0,32,2,1511.95,2
16054.0,144,1,783.9,1
16055.0,220,1,134.8,0
16056.0,44,1,664.85,1
16057.0,15,7,2263.12,2
16059.0,65,6,1459.8600000000001,2
16062.0,9,4,1153.62,2
16063.0,259,1,335.32,0
16065.0,364,1,372.09,0
16066.0,16,5,1521.87,2
16070.0,21,2,852.15,1
16071.0,44,1,326.24,1
16072.0,287,1,584.3199999999999,0
16073.0,296,1,122.39999999999999,0
16076.0,2,10,2234.73,2
16078.0,283,1,79.2,0
16079.0,16,3,1352.0,2
16080.0,81,2,217.16,1
16081.0,55,5,2806.9,2
16083.0,100,2,1317.62,2
16084.0,298,1,436.18,0
16085.0,22,5,981.51,2
16086.0,58,5,1121.39,2
16091.0,154,2,315.06,0
16092.0,114,3,817.86,1
16093.0,106,1,17.0,1
16094.0,11,4,1078.23,2
16096.0,263,1,320.62,0
16097.0,239,1,185.04999999999998,0
16098.0,87,7,2005.63,2
16099.0,49,3,731.9,1
16101.0,70,1,1290.7,2
16102.0,41,3,1842.14,2
16103.0,6,6,1429.64,2
16104.0,61,1,302.36,1
16105.0,248,1,336.96,0
16106.0,65,1,108.38,1
16107.0,17,7,3204.1600000000003,2
16108.0,84,1,842.5,1
16109.0,218,2,611.88,0
16110.0,44,3,1337.48,2
16112.0,142,4,195.73999999999998,1
16113.0,182,1,161.38,0
16114.0,170,1,135.75000000000003,0
16115.0,9,8,1667.97,2
16116.0,211,1,612.78,0
16117.0,189,1,232.21,0
16119.0,7,2,423.36,1
16120.0,58,4,1309.14,2
16121.0,56,2,867.11,1
16122.0,72,4,684.4200000000001,1
16123.0,51,1,307.78,1
16124.0,316,1,249.0,0
16125.0,366,1,289.35,0
16126.0,28,4,6287.77,2
16127.0,38,1,656.25,1
16128.0,17,5,1880.22,2
16131.0,51,6,3506.54,2
16133.0,3,33,14589.04,2
16134.0,21,2,618.09,1
16135.0,262,1,517.55,0
16136.0,59,3,709.38,1
16139.0,18,3,635.41,1
16140.0,65,2,725.18,1
16141.0,87,1,620.4,1
16142.0,249,1,535.34,0
16143.0,2,6,2424.94,2
16144.0,246,1,175.2,0
16145.0,8,11,3799.4900000000002,2
16146.0,156,3,734.13,0
16147.0,133,1,375.0,1
16148.0,295,1,76.32000000000001,0
16149.0,4,2,280.52,1
16150.0,42,5,2053.02,2
16152.0,268,1,1829.04,0
16153.0,49,5,1824.23,2
16156.0,8,9,3122.04,2
16157.0,15,3,656.69,1
16159.0,281,1,348.2,0
16160.0,64,2,1025.44,2
16161.0,1,19,5575.56,2
16162.0,251,1,37.4,0
16163.0,231,2,856.6,0
16164.0,16,3,822.48,1
16168.0,10,27,3787.6,2
16169.0,7,4,1822.97,2
16170.0,50,6,1885.05,2
16171.0,58,1,73.2,1
16172.0,94,5,1140.21,2
16173.0,15,6,1418.32,2
16174.0,125,3,1009.5500000000001,1
16175.0,93,4,1037.59,2
16177.0,49,1,331.95,1
16178.0,137,1,197.9,1
16179.0,60,1,215.83,1
16180.0,99,8,10254.18,2
16181.0,72,1,305.54,1
16182.0,71,4,6617.65,2
16183.0,66,1,338.71000000000004,1
16184.0,63,6,1158.79,2
16185.0,16,2,529.41,1
16186.0,22,12,4006.94,2
16187.0,31,15,6911.4400000000005,2
16188.0,44,4,981.86,2
16189.0,15,2,215.48,1
16190.0,39,1,215.08,1
16191.0,2,13,5180.52,2
16193.0,236,1,314.45,0
16198.0,74,1,400.68100000000004,1
16200.0,3,2,1080.6200000000001,2
16201.0,2,4,1863.47,2
16202.0,360,1,365.27,0
16203.0,58,4,592.9,1
16204.0,22,1,405.71,1
16205.0,30,4,761.38,1
16206.0,54,4,537.0600000000001,1
16207.0,24,1,394.38,1
16208.0,44,2,664.26,1
16209.0,88,5,2262.62,2
16210.0,1,18,21086.3,2
16211.0,88,1,547.02,1
16212.0,18,2,690.34,1
16213.0,78,1,159.0,1
16214.0,170,3,1062.75,0
16215.0,80,1,242.35,1
16216.0,266,1,914.9300000000001,0
16217.0,234,2,304.25,0
16218.0,29,7,3084.68,2
16221.0,36,3,864.86,1
16222.0,317,1,846.72,0
16224.0,56,4,1295.3,2
16225.0,44,5,1096.32,2
16226.0,202,3,255.12,0
16227.0,224,1,314.22,0
16229.0,86,2,1010.6,1
16230.0,189,2,542.03,0
16232.0,43,4,990.88,2
16233.0,70,3,536.6800000000001,1
16235.0,40,5,867.31,2
16236.0,77,1,432.2,1
16239.0,56,2,414.2,1
16240.0,23,2,3718.8,2
16241.0,9,13,2607.87,2
16242.0,7,7,3603.21,2
16243.0,33,2,409.1,1
16244.0,211,2,1522.75,0
16245.0,23,3,1413.66,2
16247.0,169,1,114.56,0
16248.0,61,1,152.94,1
16249.0,52,5,1800.07,2
16250.0,260,2,389.44,0
16253.0,66,2,3683.86,2
16255.0,16,8,2619.91,2
16256.0,266,1,752.4300000000001,0
16257.0,176,1,46.95,0
16258.0,44,5,5203.51,2
16260.0,50,1,1035.45,1
16261.0,16,4,746.83,1
16265.0,8,9,5447.0,2
16266.0,73,7,861.89,2
16268.0,70,2,667.65,1
16270.0,352,1,1141.24,0
16271.0,2,5,1429.24,2
16272.0,116,1,411.7,1
16274.0,372,1,357.95,0
16275.0,196,1,559.87,0
16276.0,176,1,810.6000000000001,0
16278.0,99,1,566.38,1
16279.0,20,3,1509.58,2
16281.0,71,1,2062.06,2
16282.0,339,1,168.3,0
16283.0,5,5,1570.81,2
16284.0,30,2,823.97,1
16287.0,169,1,142.5,0
16292.0,121,1,302.25,1
16293.0,21,10,2248.9900000000002,2
16295.0,9,4,1328.55,2
16297.0,268,1,301.9,0
16298.0,22,3,598.2,1
16302.0,126,1,233.22,1
16303.0,25,3,5360.63,2
16305.0,138,1,361.21999999999997,1
16306.0,213,6,632.27,0
16308.0,37,4,2560.0,2
16309.0,105,2,706.57,1
16311.0,17,2,616.26,1
16313.0,2,2,274.15000000000003,1
16315.0,330,1,226.37,0
16316.0,63,8,2938.91,2
16317.0,119,3,1341.65,2
16318.0,34,1,328.15,1
16319.0,217,1,404.40000000000003,0
16320.0,171,2,1038.46,0
16321.0,71,5,373.65000000000003,1
16322.0,0,2,326.75,1
16323.0,195,1,207.50000000000003,0
16324.0,127,3,428.68,1
16325.0,46,3,594.24,1
16326.0,5,14,3110.96,2
16327.0,13,6,3844.22,2
16330.0,17,3,251.91,1
16332.0,27,7,1593.2,2
16333.0,7,22,26626.8,2
16337.0,36,1,151.05,1
16338.0,156,1,214.79999999999998,0
16339.0,283,1,109.95,0
16340.0,106,1,549.07,1
16341.0,24,4,1971.87,2
16342.0,74,4,322.41,1
16343.0,15,2,370.47999999999996,1
16344.0,157,1,101.10000000000001,0
16345.0,43,1,575.41,1
16347.0,10,2,887.65,1
16348.0,31,7,1469.45,2
16349.0,290,1,53.5,0
16350.0,20,4,1116.47,2
16351.0,332,1,153.9,0
16352.0,17,2,494.44,1
16353.0,3,23,6675.71,2
16354.0,62,2,395.8,1
16356.0,197,3,211.77,0
16357.0,32,3,658.88,1
16358.0,0,4,2027.5,2
16359.0,6,9,1750.92,2
16360.0,4,6,3512.53,2
16361.0,9,4,896.66,2
16362.0,31,5,734.77,1
16363.0,52,1,109.36000000000001,1
16364.0,11,2,707.04,1
16365.0,17,9,1540.42,2
16366.0,18,1,327.3,1
16367.0,36,2,804.49,1
16368.0,1,2,497.43,1
16369.0,17,3,1553.66,2
16370.0,81,4,1320.56,2
16372.0,32,2,367.93,1
16374.0,65,2,473.03000000000003,1
16376.0,8,2,987.01,2
16377.0,266,1,676.2,0
16378.0,246,3,362.95,0
16379.0,3,4,2157.4,2
16380.0,60,1,1780.59,2
16383.0,74,2,668.36,1
16384.0,89,2,584.5,1
16385.0,59,3,555.89,1
16386.0,28,2,317.2,1
16387.0,322,1,94.36,0
16389.0,52,4,1382.07,2
16392.0,269,1,221.19,0
16393.0,1,13,3046.21,2
16394.0,56,5,1555.34,2
16395.0,60,5,1486.9,2
16398.0,153,2,1705.8,2
16399.0,18,2,408.57,1
16400.0,94,1,303.93,1
16401.0,0,12,4098.32,2
16402.0,264,2,299.6,0
16403.0,311,1,177.5,0
16404.0,69,1,443.05,1
16405.0,301,2,167.25,0
16406.0,18,1,163.07,1
16407.0,12,10,2126.93,2
16409.0,35,5,2028.88,2
16411.0,18,2,214.65,1
16412.0,53,1,151.83,1
16413.0,56,1,262.2,1
16414.0,21,2,126.25,1
16415.0,43,1,210.35,1
16416.0,26,3,1051.4,2
16418.0,44,3,675.27,1
16419.0,112,6,972.23,2
16422.0,16,51,34684.4,2
16423.0,24,1,346.12,1
16424.0,190,1,133.56,0
16425.0,301,1,302.7,0
16426.0,1,10,1908.25,2
16427.0,262,2,241.06,0
16429.0,105,1,284.55,1
16430.0,56,1,300.85,1
16431.0,212,3,642.81,0
16432.0,63,1,287.4,1
16433.0,27,1,184.26,1
16434.0,28,7,1522.25,2
16438.0,5,5,798.35,2
16440.0,7,5,3640.67,2
16441.0,66,2,381.2,1
16442.0,1,3,616.79,1
16444.0,45,4,654.67,1
16445.0,33,1,230.51,1
16446.0,0,2,168472.5,2
16447.0,135,1,259.01,1
16448.0,197,1,188.89000000000001,0
16449.0,197,2,707.69,0
16450.0,149,1,311.92,0
16451.0,87,1,266.97,1
16454.0,44,2,6.9,1
16455.0,63,7,1841.18,2
16456.0,98,5,2158.37,2
16457.0,217,1,208.36,0
16458.0,2,18,3482.7400000000002,2
16460.0,27,3,814.72,1
16461.0,177,1,151.42,0
16462.0,73,3,136.0,1
16463.0,20,4,1422.4,2
16464.0,19,3,1314.68,2
16466.0,33,7,1603.46,2
16468.0,73,1,74.9,1
16469.0,23,4,650.43,1
16470.0,51,4,762.39,1
16471.0,274,1,223.95000000000002,0
16473.0,164,3,316.11,0
16474.0,6,7,1871.5,2
16475.0,87,4,544.3,1
16477.0,63,7,2494.46,2
16478.0,24,3,331.0,1
16479.0,9,2,300.83,1
16480.0,75,1,769.29,1
16482.0,15,1,220.62,1
16483.0,191,1,139.35,0
16484.0,173,2,404.3,0
16485.0,76,1,363.65,1
16488.0,32,3,498.8,1
16491.0,46,1,731.5,1
16493.0,79,4,1351.63,2
16494.0,296,1,826.53,0
16495.0,2,3,684.41,1
16496.0,8,3,1599.52,2
16497.0,49,6,2965.69,2
16498.0,160,2,100.97,0
16499.0,359,2,365.45,0
16500.0,4,6,400.86,1
16503.0,106,4,1431.93,2
16504.0,24,1,484.38,1
16505.0,31,1,777.6,1
16506.0,19,2,90.30000000000001,1
16509.0,296,1,363.7,0
16510.0,371,1,248.1,0
16511.0,21,3,950.26,2
16513.0,4,4,874.59,2
16515.0,51,5,1627.13,2
16516.0,29,1,101.69999999999999,1
16517.0,276,1,162.7,0
16518.0,60,2,484.32,1
16519.0,24,2,215.07999999999998,1
16520.0,185,3,1046.57,0
16523.0,1,21,9418.470000000001,2
16525.0,1,26,13027.45,2
16526.0,171,1,290.36,0
16527.0,80,1,228.06,1
16528.0,3,1,244.41,1
16529.0,189,1,455.25,0
16531.0,21,7,1244.59,2
16532.0,17,3,6748.8,2
16533.0,18,3,1095.56,2
16535.0,4,1,593.75,1
16536.0,109,1,548.97,1
16539.0,2,4,1388.81,2
16542.0,53,1,119.62,1
16545.0,164,1,339.3,0
16546.0,290,2,787.15,0
16549.0,9,10,4154.64,2
16550.0,108,5,2298.97,2
16551.0,95,3,922.12,1
16552.0,242,2,379.73,0
16553.0,162,12,5719.82,2
16554.0,41,3,837.1,1
16555.0,34,2,285.89,1
16556.0,66,7,3313.79,2
16557.0,23,2,281.85,1
16558.0,0,20,8338.49,2
16560.0,26,2,841.41,1
16561.0,5,2,511.12,1
16563.0,53,1,1077.74,2
16565.0,363,1,173.7,0
16566.0,14,5,614.66,1
16567.0,193,2,865.6,0
16569.0,2,1,124.2,1
16570.0,14,10,3738.4,2
16571.0,26,3,1421.69,2
16572.0,126,3,1009.6,1
16573.0,84,2,663.61,1
16574.0,70,1,451.44,1
16581.0,182,1,105.84,0
16582.0,112,1,313.62,1
16583.0,373,1,233.45,0
16584.0,79,2,936.08,1
16586.0,248,1,463.95,0
16587.0,231,1,225.15,0
16589.0,70,3,459.24,1
16591.0,68,1,213.5,1
16592.0,3,16,4113.68,2
16593.0,50,3,330.03,1
16594.0,74,1,181.09,1
16595.0,60,1,360.16,1
16596.0,15,2,250.15,1
16597.0,3,1,90.04,1
16598.0,285,1,145.04999999999998,0
16600.0,3,6,813.52,2
16601.0,40,1,244.79999999999998,1
16602.0,35,1,528.08,1
16603.0,74,2,482.47,1
16607.0,17,14,3347.71,2
16609.0,14,7,5493.46,2
16610.0,218,1,75.66,0
16611.0,185,1,129.49,0
16612.0,32,4,1187.66,2
16613.0,69,1,618.59,1
16614.0,182,1,506.19,0
16616.0,14,2,500.42,1
16617.0,235,1,151.85,0
16618.0,30,5,2647.59,2
16619.0,263,1,226.21,0
16620.0,3,2,178.96,1
16621.0,51,4,813.48,1
16623.0,245,1,129.45,0
16624.0,80,2,810.5699999999999,1
16625.0,274,1,333.08,0
16626.0,0,17,4413.1,2
16627.0,78,1,322.8,1
16628.0,29,5,2188.05,2
16629.0,73,2,417.73,1
16633.0,16,6,2883.1,2
16634.0,222,2,217.9,0
16637.0,31,4,1154.47,2
16638.0,22,10,1680.72,2
16639.0,30,3,1257.51,2
16641.0,105,1,231.10000000000002,1
16642.0,4,2,688.33,1
16643.0,245,1,487.51,0
16644.0,177,2,833.78,0
16647.0,169,2,214.06,0
16648.0,42,1,290.65999999999997,1
16650.0,71,1,518.42,1
16652.0,58,7,6773.97,2
16653.0,15,2,1212.66,2
16654.0,140,4,601.27,1
16655.0,17,6,3794.52,2
16656.0,21,15,8625.8,2
16657.0,9,4,933.62,2
16658.0,367,1,123.24,0
16659.0,188,1,39.12,0
16660.0,15,4,1267.6499999999999,2
16665.0,361,1,135.39999999999998,0
16666.0,18,1,118.98,1
16667.0,67,2,570.13,1
16668.0,14,6,306.71999999999997,1
16669.0,23,3,1374.8700000000001,2
16670.0,16,11,4095.9,2
16671.0,27,3,1692.27,2
16672.0,1,20,8134.9400000000005,2
16674.0,54,2,319.61,1
16676.0,33,4,1592.1200000000001,2
16678.0,2,12,3109.99,2
16679.0,365,1,129.75,0
16680.0,42,1,183.7,1
16681.0,72,6,1770.34,2
16682.0,4,5,1028.0,2
16684.0,3,28,66653.56,2
16685.0,60,2,324.24,1
16686.0,46,7,3062.83,2
16688.0,0,4,1260.86,2
16689.0,75,2,422.59999999999997,1
16690.0,71,2,225.57999999999998,1
16692.0,255,2,1276.0,0
16693.0,68,2,482.01,1
16696.0,134,4,657.9000000000001,1
16697.0,240,1,112.75,0
16698.0,226,2,1998.0,0
16700.0,8,13,5076.55,2
16701.0,8,13,5398.3,2
16705.0,0,20,14034.99,2
16706.0,36,3,531.35,1
16708.0,45,1,656.63,1
16709.0,84,5,3029.87,2
16710.0,18,10,2483.04,2
16711.0,2,5,1651.03,2
16712.0,8,11,3645.43,2
16713.0,18,15,6923.13,2
16714.0,218,3,1161.53,0
16715.0,77,1,301.71999999999997,1
16716.0,266,2,901.2,0
16717.0,23,6,3858.38,2
16718.0,368,1,623.75,0
16719.0,14,7,1790.42,2
16720.0,25,1,155.24,1
16721.0,261,1,292.47,0
16722.0,16,13,4730.81,2
16723.0,90,2,589.15,1
16725.0,301,7,781.02,0
16726.0,25,5,1382.02,2
16727.0,363,1,272.82,0
16728.0,45,4,1054.67,2
16729.0,37,21,7239.92,2
16730.0,51,3,743.11,1
16732.0,31,1,603.75,1
16734.0,51,3,650.51,1
16735.0,78,5,2300.56,2
16737.0,52,1,417.59999999999997,1
16738.0,297,1,3.75,0
16739.0,176,1,323.0,0
16742.0,46,1,464.9,1
16743.0,28,7,2238.09,2
16744.0,10,7,1304.76,2
16745.0,86,17,7194.3,2
16746.0,4,18,6697.66,2
16747.0,37,2,836.06,1
16748.0,17,5,1515.9,2
16750.0,44,5,623.93,1
16751.0,30,1,1764.72,2
16752.0,372,1,207.5,0
16753.0,57,1,223.92000000000002,1
16754.0,371,1,2002.4,0
16755.0,113,3,1496.83,2
16756.0,214,1,239.4,0
16757.0,318,1,106.83000000000001,0
16758.0,64,1,369.34000000000003,1
16759.0,7,3,789.79,1
16761.0,96,1,316.62,1
16762.0,19,3,1501.38,2
16763.0,198,1,611.85,0
16764.0,3,13,2799.25,2
16765.0,293,1,34.0,0
16766.0,272,2,1145.6,0
16767.0,30,11,5580.6,2
16768.0,47,3,478.09000000000003,1
16769.0,259,1,380.39,0
16770.0,57,5,770.1,1
16771.0,32,5,2246.81,2
16773.0,56,1,171.59,1
16774.0,67,4,661.52,1
16775.0,9,11,1695.66,2
16776.0,59,1,388.28,1
16777.0,79,2,226.35,1
16778.0,73,2,245.94,1
16779.0,1,22,10629.720000000001,2
16780.0,99,2,425.19,1
16781.0,371,1,311.25,0
16782.0,9,13,2279.9,2
16784.0,19,1,107.6,1
16788.0,122,2,597.48,1
16789.0,7,1,80.8,1
16790.0,3,6,1545.6200000000001,2
16791.0,28,7,1721.78,2
16792.0,281,2,110.38000000000001,0
16793.0,56,1,243.84,1
16794.0,0,10,1222.71,2
16795.0,364,1,414.88,0
16796.0,88,1,305.62,1
16800.0,10,1,1201.49,2
16801.0,162,4,1619.73,2
16803.0,64,1,332.3,1
16804.0,22,3,536.99,1
16805.0,173,2,460.59,0
16806.0,102,4,801.49,1
16807.0,142,3,1121.59,2
16808.0,98,2,288.42,1
16809.0,22,5,914.69,2
16810.0,191,1,309.54,0
16811.0,4,2,547.07,1
16812.0,360,1,479.35,0
16813.0,7,10,1692.98,2
16814.0,13,21,6509.1,2
16816.0,102,4,417.06,1
16817.0,2,9,1604.75,2
16818.0,10,11,3349.57,2
16820.0,95,1,497.61,1
16823.0,226,1,358.38,0
16824.0,15,2,460.64,1
16825.0,38,2,775.1800000000001,1
16826.0,50,1,341.7,1
16828.0,92,2,128.5,1
16829.0,156,1,197.22,0
16830.0,38,1,325.91,1
16832.0,183,3,199.15,0
16833.0,0,4,1106.53,2
16834.0,227,1,413.46,0
16835.0,127,2,180.85,1
16836.0,39,2,251.87,1
16837.0,30,11,3170.98,2
16838.0,196,2,588.85,0
16839.0,8,34,16594.35,2
16841.0,36,6,1869.82,2
16842.0,100,3,1264.19,2
16843.0,42,16,10196.57,2
16846.0,49,1,214.32,1
16847.0,42,1,193.44,1
16848.0,52,1,281.42,1
16849.0,186,1,124.57,0
16850.0,333,1,332.41,0
16851.0,3,3,342.45,1
16852.0,9,2,144.91000000000003,1
16855.0,23,2,328.4,1
16856.0,14,1,35.400000000000006,1
16858.0,368,1,375.69000000000005,0
16859.0,144,2,747.81,1
16861.0,59,2,173.76,1
16863.0,30,2,502.8,1
16866.0,140,3,207.73999999999998,1
16869.0,22,4,825.42,1
16871.0,21,6,2812.34,2
16872.0,76,3,680.02,1
16873.0,4,6,7123.62,2
16875.0,66,5,2095.53,2
16877.0,11,6,853.72,2
16878.0,83,1,13.3,1
16880.0,30,7,1519.08,2
16881.0,66,1,432.0,1
16882.0,66,3,705.12,1
16883.0,186,2,276.73,0
16884.0,37,2,429.84000000000003,1
16885.0,14,3,471.51,1
16887.0,34,1,194.88,1
16889.0,194,3,1578.67,0
16891.0,1,5,809.7,2
16892.0,0,5,525.54,1
16893.0,366,1,145.93,0
16895.0,64,1,219.14,1
16897.0,298,2,289.78,0
16898.0,25,3,508.81,1
16899.0,7,6,1281.56,2
16900.0,16,3,887.11,1
16902.0,115,1,1706.88,2
16903.0,28,1,373.24,1
16904.0,3,16,3754.27,2
16905.0,4,7,3102.43,2
16906.0,81,4,579.77,1
16907.0,28,5,981.65,2
16909.0,71,1,379.14,1
16910.0,3,8,1510.06,2
16912.0,28,11,2575.38,2
16913.0,289,1,113.44,0
16914.0,35,1,208.46,1
16915.0,8,6,621.6800000000001,1
16916.0,23,2,576.26,1
16917.0,276,1,391.52,0
16918.0,49,6,1068.82,2
16919.0,155,11,2596.45,2
16921.0,60,1,169.79,1
16923.0,11,19,7247.61,2
16924.0,20,3,846.75,1
16926.0,370,1,230.25,0
16927.0,115,3,543.05,1
16928.0,79,17,2847.6,2
16929.0,3,7,1295.39,2
16930.0,25,3,380.55,1
16931.0,4,21,4604.22,2
16932.0,52,1,161.94,1
16933.0,0,2,563.23,1
16934.0,54,2,950.9300000000001,1
16936.0,25,1,262.68,1
16938.0,8,4,2736.38,2
16940.0,51,3,3049.88,2
16942.0,12,9,1920.59,2
16943.0,211,3,816.73,0
16945.0,21,19,4345.5,2
16947.0,235,1,406.48,0
16948.0,138,3,435.02,1
16949.0,3,6,1286.27,2
16950.0,56,3,1178.56,2
16951.0,134,3,1277.75,2
16952.0,108,2,167.61,1
16953.0,29,1,20.8,1
16954.0,0,9,2085.08,2
16955.0,184,4,518.67,0
16956.0,17,1,308.74,1
16957.0,238,2,416.64,0
16959.0,86,1,117.35000000000001,1
16960.0,38,3,507.05,1
16961.0,115,1,234.17,1
16963.0,186,1,110.55000000000001,0
16965.0,226,1,201.19,0
16966.0,7,7,2154.97,2
16967.0,188,1,319.02,0
16968.0,3,2,439.43,1
16969.0,38,3,650.41,1
16971.0,37,1,357.21,1
16976.0,266,1,251.51999999999998,0
16978.0,77,1,344.33,1
16979.0,3,6,1852.0,2
16980.0,254,2,1078.96,0
16982.0,60,1,384.06,1
16983.0,12,7,1931.25,2
16984.0,87,2,4481.35,2
16985.0,16,10,5464.12,2
16986.0,29,2,1873.2,2
16987.0,2,7,1625.05,2
16988.0,4,1,126.12,1
16989.0,6,6,1133.25,2
16990.0,218,1,179.0,0
16992.0,10,5,1614.31,2
16996.0,29,6,1456.96,2
16997.0,287,3,702.0,0
16998.0,149,4,295.0,0
16999.0,22,2,484.82,1
17001.0,0,11,3989.57,2
17002.0,85,3,1493.73,2
17004.0,45,2,1412.94,2
17006.0,4,4,781.78,1
17007.0,50,6,889.9300000000001,2
17010.0,17,1,195.36,1
17011.0,29,1,270.9,1
17014.0,7,3,586.33,1
17015.0,28,3,1842.56,2
17017.0,2,20,8694.26,2
17018.0,40,2,920.1,1
17019.0,10,4,1272.61,2
17022.0,30,1,71.0,1
17024.0,44,3,95.85,1
17025.0,60,3,357.77,1
17026.0,184,2,154.82999999999998,0
17027.0,78,6,890.29,2
17029.0,110,2,716.0,1
17030.0,63,1,146.87,1
17031.0,11,2,380.35,1
17033.0,85,3,1030.14,2
17034.0,15,3,745.52,1
17035.0,245,2,433.53000000000003,0
17037.0,87,1,1267.32,2
17038.0,29,1,112.4,1
17040.0,137,1,449.73,1
17041.0,26,3,1081.57,2
17042.0,2,5,1044.3799999999999,2
17043.0,31,4,1735.18,2
17044.0,24,1,948.48,1
17045.0,112,3,339.44,1
17046.0,156,1,642.02,0
17047.0,84,3,1100.9,2
17048.0,117,3,925.35,1
17049.0,2,9,5659.9800000000005,2
17050.0,95,6,3228.84,2
17051.0,193,1,247.14000000000001,0
17052.0,27,1,413.75,1
17053.0,130,1,498.48,1
17054.0,27,5,1356.33,2
17058.0,81,3,1179.89,2
17059.0,29,5,3095.04,2
17060.0,265,1,234.24,0
17061.0,73,11,5232.2300000000005,2
17062.0,313,4,538.37,0
17063.0,20,7,1461.14,2
17064.0,58,3,859.35,1
17068.0,11,21,4552.14,2
17069.0,27,9,2709.7000000000003,2
17070.0,113,1,312.14,1
17071.0,27,9,2429.03,2
17073.0,17,4,1446.09,2
17075.0,17,4,834.12,1
17076.0,35,3,841.0799999999999,1
17078.0,35,2,378.2,1
17079.0,77,1,118.80000000000001,1
17080.0,21,2,287.62,1
17081.0,24,2,290.16,1
17082.0,32,2,2003.85,2
17083.0,108,3,1405.78,2
17084.0,34,2,2949.75,2
17085.0,122,5,1566.65,2
17086.0,6,6,2050.08,2
17088.0,27,4,1991.01,2
17090.0,3,7,2043.95,2
17091.0,2,9,3827.76,2
17092.0,49,4,1777.78,2
17094.0,321,1,302.0,0
17095.0,22,3,1324.16,2
17096.0,14,4,1022.13,2
17097.0,1,8,954.42,2
17100.0,17,2,971.74,2
17101.0,9,4,1621.73,2
17102.0,261,1,25.5,0
17105.0,158,2,665.78,0
17107.0,32,6,10815.43,2
17109.0,28,6,885.04,2
17110.0,164,1,163.29999999999998,0
17111.0,46,1,248.61,1
17114.0,5,8,808.62,2
17115.0,7,3,837.5,1
17117.0,287,1,116.19999999999999,0
17118.0,317,1,157.02,0
17119.0,2,2,606.91,1
17120.0,232,1,307.46,0
17122.0,118,1,138.32,1
17123.0,161,1,345.29999999999995,0
17124.0,184,1,298.89,0
17125.0,49,1,259.35,1
17126.0,151,5,1004.75,2
17128.0,334,1,157.09,0
17131.0,4,5,2463.17,2
17133.0,15,7,4892.240000000001,2
17134.0,106,2,425.0,1
17135.0,15,7,1139.73,2
17138.0,275,1,380.5,0
17139.0,15,12,10668.47,2
17140.0,246,1,465.32,0
17142.0,238,1,579.0,0
17144.0,0,2,984.57,2
17146.0,105,3,749.78,1
17147.0,22,4,1714.59,2
17148.0,51,1,124.88,1
17152.0,194,3,1689.5,0
17153.0,23,1,213.78,1
17154.0,74,1,329.34,1
17155.0,17,2,251.70000000000002,1
17157.0,7,2,319.0,1
17158.0,31,3,1266.97,2
17159.0,21,3,1538.88,2
17160.0,30,6,3518.03,2
17162.0,28,10,1715.46,2
17163.0,21,2,293.1,1
